loan_id,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,bank_asset_value,loan_status
1486,1800000,5500000,10,426,5000000,1600000, Rejected
1487,2900000,6900000,10,320,5100000,1500000, Rejected
1488,1400000,4600000,8,543,1500000,2000000, Rejected
1489,2800000,11000000,16,525,8200000,2400000, Rejected
1490,3300000,13100000,12,812,4800000,4300000, Approved
1491,7000000,25300000,14,697,15100000,6700000, Approved
1492,3900000,15100000,12,527,10600000,3800000, Rejected
1493,5700000,17200000,4,512,4300000,3000000, Approved
1494,4100000,9200000,4,671,3400000,4900000, Approved
1495,2200000,8700000,20,539,1000000,2600000, Rejected
1496,2200000,7200000,10,532,2700000,1600000, Rejected
1497,2500000,7700000,16,485,2000000,3200000, Rejected
1498,900000,2100000,6,521,100000,700000, Rejected
1499,2900000,7400000,10,874,400000,3300000, Approved
1500,9800000,22900000,10,788,1300000,14000000, Approved
1501,5200000,14800000,12,659,11500000,4100000, Approved
1502,8600000,19600000,16,498,14800000,5300000, Rejected
1503,4800000,13200000,20,310,11800000,4200000, Rejected
1504,2000000,4700000,6,785,2900000,1700000, Approved
1505,3600000,8700000,10,309,6300000,3300000, Rejected
1506,5300000,19600000,2,433,14700000,3000000, Approved
1507,400000,1300000,18,801,100000,600000, Approved
1508,6500000,22400000,6,488,16800000,6800000, Rejected
1509,2300000,6000000,16,756,2900000,1200000, Approved
1510,1000000,2800000,4,757,2500000,900000, Approved
1511,3200000,10100000,6,828,8500000,3000000, Approved
1512,3400000,7200000,12,733,4800000,2200000, Approved
1513,9600000,38200000,8,421,1600000,13800000, Rejected
1514,5300000,20300000,4,872,4300000,7600000, Approved
1515,4700000,17400000,10,393,12400000,5300000, Rejected
1516,9700000,37800000,12,700,13400000,11900000, Approved
1517,8800000,21600000,18,613,15400000,8400000, Approved
1518,5900000,13400000,6,455,3200000,6900000, Rejected
1519,2400000,7100000,16,871,7000000,3500000, Approved
1520,7900000,21500000,16,497,2200000,7700000, Rejected
1521,1400000,2700000,2,649,2600000,1100000, Approved
1522,3500000,10000000,14,709,5300000,5000000, Approved
1523,3400000,13500000,12,705,10000000,4900000, Approved
1524,6100000,23600000,2,476,4600000,3800000, Approved
1525,3000000,7100000,4,819,5400000,2100000, Approved
1526,3400000,9400000,16,535,3100000,3200000, Rejected
1527,400000,1200000,14,889,1100000,200000, Approved
1528,5900000,11800000,12,468,9100000,6200000, Rejected
1529,400000,800000,2,759,100000,300000, Approved
1530,9000000,33600000,2,426,21600000,11900000, Approved
1531,8800000,23600000,8,712,400000,11100000, Approved
1532,2000000,4700000,2,615,500000,3000000, Approved
1533,4700000,14000000,12,784,13400000,6900000, Approved
1534,2700000,6100000,16,677,100000,3800000, Approved
1535,2600000,7900000,12,306,2000000,3300000, Rejected
1536,9000000,25400000,16,655,22000000,7200000, Approved
1537,5100000,19400000,8,755,2200000,5300000, Approved
1538,6600000,25800000,18,598,3800000,5900000, Approved
1539,4400000,9800000,18,712,5400000,6400000, Approved
1540,1500000,4600000,6,524,3700000,1400000, Rejected
1541,6200000,23100000,16,838,9100000,7000000, Approved
1542,900000,2900000,6,560,1500000,900000, Approved
1543,7700000,26400000,12,759,3400000,10800000, Approved
1544,600000,2400000,6,454,100000,300000, Rejected
1545,4300000,16500000,4,539,10600000,2100000, Approved
1546,8200000,27800000,16,827,11500000,10700000, Approved
1547,3500000,11900000,12,686,4400000,2500000, Approved
1548,9900000,34100000,14,371,24400000,6200000, Rejected
1549,700000,1900000,4,784,500000,600000, Approved
1550,2100000,7300000,16,826,1600000,1400000, Approved
1551,3200000,10500000,12,502,4300000,4500000, Rejected
1552,2900000,7800000,8,367,700000,3600000, Rejected
1553,7000000,18300000,6,541,6300000,8300000, Rejected
1554,3700000,13600000,16,608,400000,2800000, Approved
1555,4500000,13100000,12,570,10500000,5800000, Approved
1556,200000,800000,18,752,200000,200000, Approved
1557,5600000,20500000,8,873,5500000,7800000, Approved
1558,5400000,18600000,2,538,7700000,4000000, Approved
1559,300000,1000000,10,819,700000,200000, Approved
1560,7500000,29800000,18,770,1400000,8700000, Approved
1561,2500000,9600000,6,345,1900000,2600000, Rejected
1562,3100000,8100000,12,730,6300000,4500000, Approved
1563,7600000,19300000,20,835,5800000,8200000, Approved
1564,500000,1700000,2,811,500000,200000, Approved
1565,2700000,5900000,14,662,3200000,3800000, Approved
1566,3500000,13300000,4,420,6400000,2300000, Approved
1567,3700000,11700000,4,413,8400000,2700000, Approved
1568,5600000,20000000,10,367,13700000,6000000, Rejected
1569,4800000,16400000,14,390,8400000,4000000, Rejected
1570,5200000,12200000,2,602,10300000,7700000, Approved
1571,2900000,11500000,16,843,2300000,4300000, Approved
1572,2700000,6800000,20,713,500000,1900000, Approved
1573,5000000,16200000,8,591,1900000,5000000, Approved
1574,2700000,9400000,14,701,400000,1900000, Approved
1575,2800000,10000000,12,655,4900000,3300000, Approved
1576,7300000,20000000,18,720,15500000,9800000, Approved
1577,5900000,15100000,10,794,6000000,5400000, Approved
1578,8100000,21300000,2,392,14200000,11000000, Rejected
1579,1900000,7100000,6,583,400000,2000000, Approved
1580,1800000,6800000,18,457,2200000,1400000, Rejected
1581,7600000,17800000,14,570,15200000,9900000, Approved
1582,9100000,30100000,14,890,17800000,7500000, Approved
1583,5300000,12300000,14,472,10000000,3300000, Rejected
1584,3700000,10900000,12,788,1700000,2600000, Approved
1585,9500000,35300000,6,605,10000000,7000000, Approved
1586,8300000,30500000,10,473,13300000,11800000, Rejected
1587,6400000,21500000,16,728,300000,9600000, Approved
1588,5300000,17800000,16,505,9200000,4100000, Rejected
1589,5600000,19300000,6,407,3400000,8400000, Rejected
1590,900000,1700000,18,464,1300000,700000, Rejected
1591,2400000,7200000,20,514,4100000,1800000, Rejected
1592,9500000,23000000,10,627,28500000,9100000, Approved
1593,7400000,14900000,20,627,15900000,10300000, Approved
1594,1500000,3200000,10,858,1500000,1700000, Approved
1595,8800000,30200000,8,607,13600000,5900000, Approved
1596,4900000,14300000,4,663,8500000,5500000, Approved
1597,8100000,26900000,6,522,23000000,4200000, Rejected
1598,2300000,9100000,20,610,3700000,3400000, Approved
1599,3000000,6600000,16,462,5500000,3600000, Rejected
1600,3900000,9300000,8,591,10900000,3300000, Approved
1601,1700000,6500000,20,636,1700000,2300000, Approved
1602,2100000,4900000,10,359,1000000,1000000, Rejected
1603,9700000,25000000,4,542,9800000,13400000, Rejected
1604,3500000,11800000,4,642,2300000,3600000, Approved
1605,1500000,5500000,4,414,800000,1200000, Approved
1606,8800000,26200000,20,865,19300000,12500000, Approved
1607,900000,3100000,10,369,1400000,500000, Rejected
1608,3500000,10800000,14,838,4700000,1700000, Approved
1609,5500000,21200000,4,582,12100000,3100000, Approved
1610,9800000,23200000,10,416,11000000,8500000, Rejected
1611,2100000,5500000,20,705,5400000,1200000, Approved
1612,1800000,5700000,18,306,500000,1700000, Rejected
1613,5800000,13000000,8,851,6700000,4100000, Approved
1614,6700000,17200000,18,613,9700000,7100000, Approved
1615,4300000,16300000,10,366,6900000,5500000, Rejected
1616,1200000,2800000,12,431,900000,900000, Rejected
1617,9700000,25900000,2,754,9000000,6700000, Approved
1618,5400000,11200000,10,447,300000,6000000, Rejected
1619,5300000,14100000,14,510,13300000,7800000, Rejected
1620,7300000,24200000,20,324,12900000,9000000, Rejected
1621,9500000,19200000,2,523,13500000,6700000, Rejected
1622,7200000,15600000,2,362,2700000,5900000, Rejected
1623,9000000,32900000,6,657,9900000,12000000, Approved
1624,6500000,23300000,12,790,600000,9500000, Approved
1625,9500000,30500000,18,500,1300000,5500000, Rejected
1626,9900000,33200000,4,465,26300000,5000000, Approved
1627,2900000,8700000,6,409,3700000,2200000, Rejected
1628,700000,1800000,20,626,500000,300000, Approved
1629,4200000,13400000,16,545,9800000,3500000, Rejected
1630,4200000,11400000,10,654,8800000,5700000, Approved
1631,7600000,26500000,6,515,6200000,4000000, Rejected
1632,7100000,18800000,12,838,1100000,4900000, Approved
1633,4700000,16000000,14,406,4000000,3300000, Rejected
1634,9800000,23200000,10,573,23900000,14600000, Approved
1635,9800000,38700000,2,611,6600000,6000000, Approved
1636,5100000,13400000,16,649,6800000,3900000, Approved
1637,3300000,7700000,12,775,8200000,4200000, Approved
1638,4500000,12500000,12,469,4100000,3400000, Rejected
1639,3900000,12800000,18,587,4500000,5000000, Approved
1640,3200000,9900000,10,316,9100000,3600000, Rejected
1641,3200000,10400000,10,556,8200000,4500000, Approved
1642,9600000,31200000,12,578,9900000,13500000, Approved
1643,8700000,18900000,2,554,3900000,11500000, Approved
1644,1900000,6800000,6,892,2600000,900000, Approved
1645,2900000,10200000,10,315,8100000,1600000, Rejected
1646,6200000,12900000,10,695,1900000,4200000, Approved
1647,5900000,20300000,4,806,300000,4800000, Approved
1648,3200000,12800000,8,638,4300000,3800000, Approved
1649,1300000,5000000,4,610,3400000,900000, Approved
1650,1300000,3200000,4,810,3800000,800000, Approved
1651,8700000,33200000,4,866,19600000,10500000, Approved
1652,6300000,23800000,10,760,12700000,8800000, Approved
1653,4300000,11200000,6,556,11000000,5100000, Approved
1654,6400000,23500000,12,684,17200000,7400000, Approved
1655,7700000,25800000,18,578,5000000,10600000, Approved
1656,6900000,23900000,12,814,13000000,6000000, Approved
1657,4200000,14800000,20,510,9200000,2600000, Rejected
1658,3900000,9000000,2,674,8700000,3100000, Approved
1659,2000000,4900000,14,570,3800000,1300000, Approved
1660,500000,1700000,2,680,700000,700000, Approved
1661,3500000,8800000,12,803,5400000,3400000, Approved
1662,3100000,10700000,16,357,9200000,3800000, Rejected
1663,4900000,19000000,4,575,14100000,4600000, Approved
1664,1000000,3600000,4,546,2500000,500000, Approved
1665,6700000,21400000,8,370,3200000,8600000, Rejected
1666,4100000,9400000,6,713,0,3100000, Approved
1667,1600000,3800000,2,896,1200000,2000000, Approved
1668,2400000,9200000,14,626,300000,2000000, Approved
1669,2200000,6400000,4,854,900000,1300000, Approved
1670,3200000,8400000,18,802,400000,4700000, Approved
1671,1600000,4400000,20,382,1700000,1900000, Rejected
1672,3900000,14900000,6,415,2200000,4600000, Rejected
1673,2000000,6300000,4,366,5300000,2800000, Approved
1674,7600000,25400000,10,595,7900000,11000000, Approved
1675,9800000,21300000,2,356,23000000,14600000, Rejected
1676,7900000,29900000,6,568,5800000,8700000, Approved
1677,1600000,4000000,10,615,2200000,1400000, Approved
1678,6400000,13900000,12,313,18600000,4900000, Rejected
1679,6400000,17900000,6,575,6600000,5300000, Approved
1680,1600000,5500000,10,577,400000,1400000, Approved
1681,9200000,30700000,10,455,24900000,5200000, Rejected
1682,7800000,24900000,6,500,15300000,4500000, Rejected
1683,4000000,9400000,8,509,1000000,5500000, Rejected
1684,6100000,19400000,8,379,5300000,4100000, Rejected
1685,7100000,14500000,14,664,5300000,9200000, Approved
1686,2500000,9900000,6,623,6000000,1800000, Approved
1687,3200000,8700000,16,558,2600000,1800000, Approved
1688,1700000,4300000,18,580,1500000,1700000, Approved
1689,6300000,17600000,6,612,16000000,3200000, Approved
1690,700000,2400000,14,705,0,700000, Approved
1691,1100000,2700000,18,301,2800000,1500000, Rejected
1692,8900000,32000000,16,711,4300000,5200000, Approved
1693,300000,700000,20,735,900000,400000, Approved
1694,2200000,5200000,14,682,2600000,1800000, Approved
1695,3400000,13500000,10,348,7900000,4700000, Rejected
1696,7900000,23500000,20,750,16800000,4000000, Approved
1697,5800000,18200000,16,835,1000000,7900000, Approved
1698,9400000,20000000,6,389,16000000,10200000, Rejected
1699,4800000,18900000,4,866,10200000,5900000, Approved
1700,7600000,26600000,4,689,5300000,8600000, Approved
1701,5900000,17600000,16,645,13000000,8600000, Approved
1702,4300000,10100000,2,797,4400000,4700000, Approved
1703,6100000,17800000,6,849,2900000,7800000, Approved
1704,5400000,19700000,20,423,6500000,7300000, Rejected
1705,5200000,11200000,2,370,9900000,6400000, Rejected
1706,8500000,31300000,12,378,21400000,8800000, Rejected
1707,900000,1900000,20,417,1000000,900000, Rejected
1708,1400000,4100000,20,530,1200000,1900000, Rejected
1709,2400000,9300000,20,543,700000,3400000, Rejected
1710,6300000,15000000,18,750,800000,7700000, Approved
1711,3100000,7600000,20,346,700000,4400000, Rejected
1712,6900000,19000000,14,330,9300000,8400000, Rejected
1713,3000000,7400000,10,712,5100000,3800000, Approved
1714,3100000,10100000,14,376,6400000,4300000, Rejected
1715,600000,1200000,14,338,500000,500000, Rejected
1716,4700000,13700000,14,600,12100000,5000000, Approved
1717,2500000,6900000,20,495,4800000,3700000, Rejected
1718,9700000,30400000,4,300,17100000,9200000, Approved
1719,7600000,20000000,18,691,5000000,11200000, Approved
1720,8400000,24700000,8,519,12900000,6000000, Rejected
1721,3800000,15100000,20,540,9400000,3600000, Rejected
1722,3100000,11400000,16,562,3600000,3100000, Approved
1723,5700000,21300000,10,323,1600000,5100000, Rejected
1724,5500000,19700000,10,312,12800000,3300000, Rejected
1725,200000,600000,2,511,500000,200000, Approved
1726,3700000,13800000,10,621,4000000,5300000, Approved
1727,1600000,4300000,20,512,3200000,900000, Rejected
1728,3900000,11000000,2,786,7900000,2100000, Approved
1729,700000,1600000,18,303,600000,600000, Rejected
1730,5800000,16700000,18,633,8100000,3700000, Approved
1731,3800000,14000000,6,711,9500000,3100000, Approved
1732,6400000,16900000,16,472,11100000,4500000, Rejected
1733,5500000,12100000,4,350,6300000,6900000, Rejected
1734,6800000,13700000,10,879,500000,6800000, Approved
1735,6700000,13400000,10,436,3600000,7500000, Rejected
1736,5300000,11500000,14,848,1300000,5700000, Approved
1737,6600000,23200000,16,555,9900000,3300000, Approved
1738,6600000,13100000,20,885,10900000,6200000, Approved
1739,7600000,25200000,6,888,12700000,7500000, Approved
1740,2500000,6100000,20,478,5900000,3200000, Rejected
1741,1100000,2500000,4,603,1900000,500000, Approved
1742,2300000,8200000,8,784,2000000,1100000, Approved
1743,3300000,11700000,4,682,3500000,1600000, Approved
1744,2600000,5900000,6,471,3500000,3400000, Rejected
1745,9300000,36700000,20,808,16500000,7100000, Approved
1746,5300000,18500000,8,470,2900000,4900000, Rejected
1747,5400000,13800000,20,574,900000,3700000, Approved
1748,3500000,12000000,8,314,7700000,2700000, Rejected
1749,4200000,10200000,14,407,5900000,2500000, Rejected
1750,9200000,34900000,4,702,16900000,9800000, Approved
1751,4300000,9800000,2,499,4400000,5100000, Rejected
1752,7500000,19900000,10,669,1800000,7300000, Approved
1753,5400000,18800000,20,326,9700000,3200000, Rejected
1754,5500000,16200000,18,778,4700000,6100000, Approved
1755,2100000,4500000,2,787,4800000,2100000, Approved
1756,3700000,12300000,16,831,8000000,2400000, Approved
1757,8800000,32900000,18,576,1300000,5600000, Approved
1758,5800000,22800000,12,600,16000000,5700000, Approved
1759,7900000,30600000,2,569,7600000,7400000, Approved
1760,3100000,6300000,20,867,1900000,4000000, Approved
1761,4100000,14500000,12,441,9900000,3900000, Rejected
1762,9800000,32700000,2,304,4700000,8600000, Approved
1763,3300000,8400000,18,520,500000,4000000, Rejected
1764,2000000,6200000,14,613,100000,1300000, Approved
1765,600000,1100000,8,885,700000,300000, Approved
1766,3600000,9500000,2,841,4900000,2100000, Approved
1767,7500000,29100000,20,815,12400000,9100000, Approved
1768,200000,400000,18,822,200000,300000, Approved
1769,9900000,29100000,18,772,24100000,11700000, Approved
1770,6100000,22500000,6,776,17600000,4800000, Approved
1771,3500000,10300000,10,337,9000000,4500000, Rejected
1772,7800000,19000000,12,333,15400000,9600000, Rejected
1773,8700000,29300000,4,312,9000000,4900000, Approved
1774,5500000,12400000,14,842,-100000,5800000, Approved
1775,1800000,5100000,8,790,100000,2000000, Approved
1776,8000000,31900000,16,806,19900000,5400000, Approved
1777,7500000,17000000,8,300,7800000,6700000, Rejected
1778,3700000,12000000,12,605,4900000,3100000, Approved
1779,1600000,4700000,12,582,1500000,1000000, Approved
1780,1300000,2700000,6,607,800000,1600000, Approved
1781,2400000,8200000,10,709,2100000,2800000, Approved
1782,4100000,11600000,14,854,500000,5700000, Approved
1783,7300000,15200000,20,776,14700000,4100000, Approved
1784,8000000,24600000,12,649,10800000,9200000, Approved
1785,7900000,28000000,4,394,22800000,3900000, Approved
1786,7200000,18900000,16,371,6600000,4900000, Rejected
1787,6200000,13200000,14,707,17200000,4200000, Approved
1788,5700000,18100000,20,491,6800000,3900000, Rejected
1789,5800000,14100000,16,570,8200000,3700000, Approved
1790,900000,3500000,18,395,2500000,1300000, Rejected
1791,2200000,7500000,10,497,2300000,1800000, Rejected
1792,1800000,5300000,14,440,2000000,1000000, Rejected
1793,800000,2400000,16,825,700000,1100000, Approved
1794,7600000,18100000,14,320,14700000,8500000, Rejected
1795,4100000,13500000,4,846,8900000,2400000, Approved
1796,4600000,10900000,12,856,13500000,3300000, Approved
1797,2300000,6800000,10,418,2800000,1400000, Rejected
1798,8000000,21100000,6,306,16100000,8700000, Rejected
